sample_id,split,kind,speech_speaker,speech_file,music_track_id,music_license,snr_db,npy_path
154,train,clean_speech,2428,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2428/83699/2428-83699-0034.flac,,,,/tmp/phi1/dataset/000154.npy
155,train,clean_speech,1272,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1272/141231/1272-141231-0028.flac,,,,/tmp/phi1/dataset/000155.npy
156,train,clean_speech,1673,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1673/143396/1673-143396-0020.flac,,,,/tmp/phi1/dataset/000156.npy
157,train,clean_speech,251,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/251/118436/251-118436-0012.flac,,,,/tmp/phi1/dataset/000157.npy
158,train,clean_speech,6295,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6295/244435/6295-244435-0016.flac,,,,/tmp/phi1/dataset/000158.npy
159,train,clean_speech,3576,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3576/138058/3576-138058-0035.flac,,,,/tmp/phi1/dataset/000159.npy
160,train,clean_speech,174,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/174/50561/174-50561-0015.flac,,,,/tmp/phi1/dataset/000160.npy
161,train,clean_speech,5895,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5895/34615/5895-34615-0017.flac,,,,/tmp/phi1/dataset/000161.npy
162,train,clean_speech,3170,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3170/137482/3170-137482-0009.flac,,,,/tmp/phi1/dataset/000162.npy
163,train,clean_speech,652,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/652/130726/652-130726-0029.flac,,,,/tmp/phi1/dataset/000163.npy
164,train,clean_speech,6241,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6241/66616/6241-66616-0011.flac,,,,/tmp/phi1/dataset/000164.npy
165,train,clean_speech,2086,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2086/149220/2086-149220-0018.flac,,,,/tmp/phi1/dataset/000165.npy
166,train,clean_speech,7976,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7976/110523/7976-110523-0020.flac,,,,/tmp/phi1/dataset/000166.npy
167,train,clean_speech,1272,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1272/141231/1272-141231-0014.flac,,,,/tmp/phi1/dataset/000167.npy
168,train,clean_speech,84,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/84/121550/84-121550-0007.flac,,,,/tmp/phi1/dataset/000168.npy
169,train,clean_speech,6241,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6241/66616/6241-66616-0000.flac,,,,/tmp/phi1/dataset/000169.npy
170,train,clean_speech,1988,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1988/147956/1988-147956-0001.flac,,,,/tmp/phi1/dataset/000170.npy
171,train,clean_speech,3576,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3576/138058/3576-138058-0024.flac,,,,/tmp/phi1/dataset/000171.npy
172,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43359/5536-43359-0007.flac,,,,/tmp/phi1/dataset/000172.npy
173,train,clean_speech,6313,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6313/66129/6313-66129-0027.flac,,,,/tmp/phi1/dataset/000173.npy
174,train,clean_speech,251,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/251/137823/251-137823-0016.flac,,,,/tmp/phi1/dataset/000174.npy
175,train,clean_speech,2086,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2086/149220/2086-149220-0022.flac,,,,/tmp/phi1/dataset/000175.npy
176,train,clean_speech,777,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/777/126732/777-126732-0030.flac,,,,/tmp/phi1/dataset/000176.npy
177,train,clean_speech,6295,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6295/244435/6295-244435-0030.flac,,,,/tmp/phi1/dataset/000177.npy
178,train,clean_speech,7976,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7976/110523/7976-110523-0015.flac,,,,/tmp/phi1/dataset/000178.npy
179,train,clean_speech,3170,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3170/137482/3170-137482-0003.flac,,,,/tmp/phi1/dataset/000179.npy
180,train,clean_speech,2412,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2412/153954/2412-153954-0018.flac,,,,/tmp/phi1/dataset/000180.npy
181,train,clean_speech,3853,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3853/163249/3853-163249-0038.flac,,,,/tmp/phi1/dataset/000181.npy
182,train,clean_speech,1988,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1988/148538/1988-148538-0005.flac,,,,/tmp/phi1/dataset/000182.npy
183,train,clean_speech,174,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/174/168635/174-168635-0018.flac,,,,/tmp/phi1/dataset/000183.npy
184,train,clean_speech,6319,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6319/275224/6319-275224-0015.flac,,,,/tmp/phi1/dataset/000184.npy
185,train,clean_speech,6319,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6319/275224/6319-275224-0011.flac,,,,/tmp/phi1/dataset/000185.npy
186,train,clean_speech,1673,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1673/143397/1673-143397-0001.flac,,,,/tmp/phi1/dataset/000186.npy
187,train,clean_speech,6295,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6295/64301/6295-64301-0026.flac,,,,/tmp/phi1/dataset/000187.npy
188,train,clean_speech,84,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/84/121550/84-121550-0031.flac,,,,/tmp/phi1/dataset/000188.npy
189,train,clean_speech,6345,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6345/64257/6345-64257-0019.flac,,,,/tmp/phi1/dataset/000189.npy
190,train,clean_speech,777,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/777/126732/777-126732-0005.flac,,,,/tmp/phi1/dataset/000190.npy
191,train,clean_speech,6345,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6345/93302/6345-93302-0014.flac,,,,/tmp/phi1/dataset/000191.npy
192,train,clean_speech,5895,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5895/34622/5895-34622-0011.flac,,,,/tmp/phi1/dataset/000192.npy
193,train,clean_speech,5694,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5694/64025/5694-64025-0010.flac,,,,/tmp/phi1/dataset/000193.npy
194,train,clean_speech,1673,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1673/143396/1673-143396-0004.flac,,,,/tmp/phi1/dataset/000194.npy
195,train,clean_speech,1272,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1272/128104/1272-128104-0004.flac,,,,/tmp/phi1/dataset/000195.npy
196,train,clean_speech,2803,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2803/154328/2803-154328-0003.flac,,,,/tmp/phi1/dataset/000196.npy
197,train,clean_speech,3576,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3576/138058/3576-138058-0028.flac,,,,/tmp/phi1/dataset/000197.npy
198,train,clean_speech,1272,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1272/135031/1272-135031-0000.flac,,,,/tmp/phi1/dataset/000198.npy
199,train,clean_speech,2078,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2078/142845/2078-142845-0004.flac,,,,/tmp/phi1/dataset/000199.npy
200,train,clean_speech,251,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/251/118436/251-118436-0005.flac,,,,/tmp/phi1/dataset/000200.npy
201,train,clean_speech,6345,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6345/64257/6345-64257-0013.flac,,,,/tmp/phi1/dataset/000201.npy
202,train,clean_speech,6345,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6345/93306/6345-93306-0000.flac,,,,/tmp/phi1/dataset/000202.npy
203,train,clean_speech,3576,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3576/138058/3576-138058-0010.flac,,,,/tmp/phi1/dataset/000203.npy
204,train,clean_speech,6295,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6295/64301/6295-64301-0020.flac,,,,/tmp/phi1/dataset/000204.npy
205,train,clean_speech,3853,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3853/163249/3853-163249-0036.flac,,,,/tmp/phi1/dataset/000205.npy
206,train,clean_speech,84,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/84/121550/84-121550-0017.flac,,,,/tmp/phi1/dataset/000206.npy
207,train,clean_speech,2078,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2078/142845/2078-142845-0032.flac,,,,/tmp/phi1/dataset/000207.npy
208,train,clean_speech,8297,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8297/275155/8297-275155-0006.flac,,,,/tmp/phi1/dataset/000208.npy
209,train,clean_speech,6241,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6241/66616/6241-66616-0009.flac,,,,/tmp/phi1/dataset/000209.npy
210,train,clean_speech,6313,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6313/76958/6313-76958-0022.flac,,,,/tmp/phi1/dataset/000210.npy
211,train,clean_speech,3853,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3853/163249/3853-163249-0006.flac,,,,/tmp/phi1/dataset/000211.npy
212,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43358/5536-43358-0009.flac,,,,/tmp/phi1/dataset/000212.npy
213,train,clean_speech,2078,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2078/142845/2078-142845-0006.flac,,,,/tmp/phi1/dataset/000213.npy
214,train,clean_speech,2803,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2803/154320/2803-154320-0003.flac,,,,/tmp/phi1/dataset/000214.npy
215,train,clean_speech,5895,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5895/34615/5895-34615-0012.flac,,,,/tmp/phi1/dataset/000215.npy
216,train,clean_speech,7976,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7976/105575/7976-105575-0019.flac,,,,/tmp/phi1/dataset/000216.npy
217,train,clean_speech,652,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/652/130726/652-130726-0003.flac,,,,/tmp/phi1/dataset/000217.npy
218,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43363/5536-43363-0009.flac,,,,/tmp/phi1/dataset/000218.npy
219,train,clean_speech,8842,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8842/302203/8842-302203-0002.flac,,,,/tmp/phi1/dataset/000219.npy
220,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43358/5536-43358-0001.flac,,,,/tmp/phi1/dataset/000220.npy
221,train,clean_speech,2428,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2428/83699/2428-83699-0000.flac,,,,/tmp/phi1/dataset/000221.npy
222,train,clean_speech,8297,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8297/275156/8297-275156-0012.flac,,,,/tmp/phi1/dataset/000222.npy
223,train,clean_speech,7850,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7850/281318/7850-281318-0010.flac,,,,/tmp/phi1/dataset/000223.npy
224,train,clean_speech,6313,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6313/66129/6313-66129-0026.flac,,,,/tmp/phi1/dataset/000224.npy
225,train,clean_speech,7976,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7976/110523/7976-110523-0010.flac,,,,/tmp/phi1/dataset/000225.npy
226,train,clean_speech,251,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/251/136532/251-136532-0003.flac,,,,/tmp/phi1/dataset/000226.npy
227,train,clean_speech,1673,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1673/143397/1673-143397-0010.flac,,,,/tmp/phi1/dataset/000227.npy
228,train,clean_speech,1988,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1988/24833/1988-24833-0009.flac,,,,/tmp/phi1/dataset/000228.npy
229,train,clean_speech,6319,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6319/275224/6319-275224-0006.flac,,,,/tmp/phi1/dataset/000229.npy
230,train,clean_speech,7850,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7850/73752/7850-73752-0008.flac,,,,/tmp/phi1/dataset/000230.npy
231,train,clean_speech,6241,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6241/61943/6241-61943-0017.flac,,,,/tmp/phi1/dataset/000231.npy
232,train,clean_speech,2078,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2078/142845/2078-142845-0030.flac,,,,/tmp/phi1/dataset/000232.npy
233,train,clean_speech,652,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/652/130726/652-130726-0005.flac,,,,/tmp/phi1/dataset/000233.npy
234,train,clean_speech,6295,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6295/64301/6295-64301-0011.flac,,,,/tmp/phi1/dataset/000234.npy
235,train,clean_speech,84,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/84/121123/84-121123-0025.flac,,,,/tmp/phi1/dataset/000235.npy
236,train,clean_speech,1272,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1272/141231/1272-141231-0015.flac,,,,/tmp/phi1/dataset/000236.npy
237,train,clean_speech,652,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/652/130726/652-130726-0005.flac,,,,/tmp/phi1/dataset/000237.npy
238,train,clean_speech,7850,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7850/73752/7850-73752-0002.flac,,,,/tmp/phi1/dataset/000238.npy
239,train,clean_speech,6313,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6313/66129/6313-66129-0021.flac,,,,/tmp/phi1/dataset/000239.npy
240,train,clean_speech,2078,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2078/142845/2078-142845-0030.flac,,,,/tmp/phi1/dataset/000240.npy
241,train,clean_speech,5694,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5694/64038/5694-64038-0003.flac,,,,/tmp/phi1/dataset/000241.npy
242,train,clean_speech,3170,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3170/137482/3170-137482-0044.flac,,,,/tmp/phi1/dataset/000242.npy
243,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43363/5536-43363-0003.flac,,,,/tmp/phi1/dataset/000243.npy
244,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43363/5536-43363-0008.flac,,,,/tmp/phi1/dataset/000244.npy
245,train,clean_speech,2428,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2428/83705/2428-83705-0042.flac,,,,/tmp/phi1/dataset/000245.npy
246,train,clean_speech,6241,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6241/66616/6241-66616-0008.flac,,,,/tmp/phi1/dataset/000246.npy
247,train,clean_speech,5895,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5895/34622/5895-34622-0013.flac,,,,/tmp/phi1/dataset/000247.npy
248,train,clean_speech,8842,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8842/302201/8842-302201-0000.flac,,,,/tmp/phi1/dataset/000248.npy
249,train,clean_speech,2428,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2428/83699/2428-83699-0040.flac,,,,/tmp/phi1/dataset/000249.npy
250,train,clean_speech,5694,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5694/64029/5694-64029-0024.flac,,,,/tmp/phi1/dataset/000250.npy
251,train,clean_speech,8842,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8842/304647/8842-304647-0010.flac,,,,/tmp/phi1/dataset/000251.npy
252,train,clean_speech,2086,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2086/149220/2086-149220-0035.flac,,,,/tmp/phi1/dataset/000252.npy
253,train,clean_speech,2428,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2428/83705/2428-83705-0019.flac,,,,/tmp/phi1/dataset/000253.npy
254,train,clean_speech,2428,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2428/83705/2428-83705-0030.flac,,,,/tmp/phi1/dataset/000254.npy
255,train,clean_speech,2412,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2412/153954/2412-153954-0006.flac,,,,/tmp/phi1/dataset/000255.npy
256,train,clean_speech,6319,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6319/64726/6319-64726-0000.flac,,,,/tmp/phi1/dataset/000256.npy
257,train,clean_speech,8297,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8297/275155/8297-275155-0014.flac,,,,/tmp/phi1/dataset/000257.npy
258,train,clean_speech,6319,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6319/64726/6319-64726-0005.flac,,,,/tmp/phi1/dataset/000258.npy
259,train,clean_speech,777,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/777/126732/777-126732-0058.flac,,,,/tmp/phi1/dataset/000259.npy
260,train,clean_speech,3576,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3576/138058/3576-138058-0016.flac,,,,/tmp/phi1/dataset/000260.npy
261,train,clean_speech,777,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/777/126732/777-126732-0059.flac,,,,/tmp/phi1/dataset/000261.npy
262,train,clean_speech,8842,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8842/302196/8842-302196-0008.flac,,,,/tmp/phi1/dataset/000262.npy
263,train,clean_speech,5536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5536/43358/5536-43358-0011.flac,,,,/tmp/phi1/dataset/000263.npy
264,train,clean_speech,1272,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1272/135031/1272-135031-0001.flac,,,,/tmp/phi1/dataset/000264.npy
265,train,clean_speech,6319,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6319/275224/6319-275224-0004.flac,,,,/tmp/phi1/dataset/000265.npy
266,train,clean_speech,8842,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8842/302196/8842-302196-0004.flac,,,,/tmp/phi1/dataset/000266.npy
267,train,clean_speech,1673,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1673/143396/1673-143396-0017.flac,,,,/tmp/phi1/dataset/000267.npy
268,train,clean_speech,777,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/777/126732/777-126732-0056.flac,,,,/tmp/phi1/dataset/000268.npy
269,train,clean_speech,5694,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5694/64029/5694-64029-0020.flac,,,,/tmp/phi1/dataset/000269.npy
270,train,clean_speech,6345,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6345/93302/6345-93302-0005.flac,,,,/tmp/phi1/dataset/000270.npy
271,train,clean_speech,2078,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2078/142845/2078-142845-0039.flac,,,,/tmp/phi1/dataset/000271.npy
272,train,clean_speech,6241,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6241/66616/6241-66616-0014.flac,,,,/tmp/phi1/dataset/000272.npy
273,train,clean_speech,5895,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5895/34622/5895-34622-0013.flac,,,,/tmp/phi1/dataset/000273.npy
274,train,clean_speech,3170,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3170/137482/3170-137482-0038.flac,,,,/tmp/phi1/dataset/000274.npy
275,train,clean_speech,8842,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/8842/304647/8842-304647-0010.flac,,,,/tmp/phi1/dataset/000275.npy
276,train,clean_speech,6313,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/6313/76958/6313-76958-0012.flac,,,,/tmp/phi1/dataset/000276.npy
277,train,clean_speech,7976,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/7976/105575/7976-105575-0016.flac,,,,/tmp/phi1/dataset/000277.npy
278,train,clean_speech,3170,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3170/137482/3170-137482-0044.flac,,,,/tmp/phi1/dataset/000278.npy
279,train,clean_speech,3170,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3170/137482/3170-137482-0023.flac,,,,/tmp/phi1/dataset/000279.npy
280,train,clean_speech,777,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/777/126732/777-126732-0024.flac,,,,/tmp/phi1/dataset/000280.npy
281,train,clean_speech,5895,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/5895/34615/5895-34615-0021.flac,,,,/tmp/phi1/dataset/000281.npy
